path,collection,route,title,description,subtitle,category,pubDate,draft,ai_generated,reviewed,tier,words,last_commit,dirty,parse_error
vault/techniques/cycle-accuracy.mdx,vault,/vault/techniques/cycle-accuracy/,Cycle Accuracy,"Cycle-accurate emulation reproduces what the hardware does on each clock cycle. The sources here show why: games that hang when timing is approximate, chips that steal bus cycles from the CPU by documented rules, and emulator authors who set ""cycle-exact"" as the goal.",Emulation timing tiers,techniques,,,True,False,,1247,2026-09-02,,
vault/techniques/destructible-terrain.mdx,vault,/vault/techniques/destructible-terrain/,Destructible Terrain,"The technique of modifying bitmap landscapes in real-time, famously used in Worms to create satisfying explosions that reshape the battlefield.",Worms' secret weapon,techniques,,,True,False,,1012,2026-09-02,,
vault/techniques/dialogue-trees.mdx,vault,/vault/techniques/dialogue-trees/,Dialogue Trees,"A dialogue tree offers the player a short list of replies, each opening another. The magazines here trace it from Law of the West's four replies in 1985 through Sierra's ""conversation tree"" of 1992 to the statistic-gated dialogue of Fallout and Planescape: Torment.",Branching conversation,techniques,,,True,False,,1058,2026-09-02,,
vault/techniques/difficulty-design.mdx,vault,/vault/techniques/difficulty-design/,Difficulty Design,"Difficulty design is the choice of how hard a game is and who can change it. The sources here run from the arcade trade's ""easy to learn, hard to play"" rule and the Atari VCS difficulty switches to GoldenEye's objective-changing modes and The Lost Levels.",Balancing challenge and accessibility,techniques,,,True,False,,947,2026-09-02,,
vault/techniques/digitized-sprites.mdx,vault,/vault/techniques/digitized-sprites/,Digitised Sprites,"Digitised sprites are video frames of real actors reduced to a machine's palette. In use on the C64 by 1988, made famous by Pit-Fighter and Mortal Kombat; not to be confused with Rare's rendered sprites.","Real actors, pixel form",techniques,,,True,False,,970,2026-09-02,,
vault/techniques/dirty-rectangles.mdx,vault,/vault/techniques/dirty-rectangles/,Dirty Rectangles,"Dirty rectangle rendering optimised screen updates by tracking and redrawing only the areas that changed, saving CPU cycles when most of the display remained static.",Efficient screen updates,techniques,,,True,False,,831,2026-09-02,,
vault/techniques/disk-fastloaders.mdx,vault,/vault/techniques/disk-fastloaders/,Disk Fastloaders,"The 1541 is slow because its bus protocol is bit-banged in software around the VIC-II's DMA; fastloaders replace both ends of it. Epyx claimed five times, Datel's Warp 25 two hundred blocks in six seconds, and JiffyDOS printed the stopwatch figures.",Cutting load times on the Commodore 1541,techniques,,,True,False,,1481,2026-09-02,,
vault/techniques/disk-protection.mdx,vault,/vault/techniques/disk-protection/,Disk Protection,"Disk protection techniques prevented casual copying of floppy disks through intentional errors, non-standard formatting, and hardware tricks.",Copy prevention on floppy,techniques,,,True,False,,1339,2026-09-02,,
vault/techniques/dithering.mdx,vault,/vault/techniques/dithering/,Dithering,"Dithering created the illusion of additional colours by interleaving pixels of different shades, expanding limited palettes through optical mixing.",More colours from fewer,techniques,,,True,False,,1139,2026-09-02,,
vault/techniques/double-buffering.mdx,vault,/vault/techniques/double-buffering/,Double Buffering,"Double buffering drew to an off-screen buffer while displaying another, eliminating visual tearing and enabling smooth animation even on slow hardware.","Smooth, tear-free graphics",techniques,,,True,False,,1197,2026-09-02,,
vault/techniques/dycp.mdx,vault,/vault/techniques/dycp/,DYCP,"The C64 scroller where each letter bobs up and down on its own sine as it crosses the screen. Explained in print by Pasi 'Albert' Ojala in 1991, whose article is why the technique is documented at all.",Different Y Character Position,techniques,,,True,False,,340,2026-09-02,,
vault/techniques/emulators.mdx,vault,/vault/techniques/emulators/,Emulation Techniques,"An emulator makes one machine's software run on another by imitating its hardware. The magazines here give the method in Chris Hardy's words, the interpreter-versus-recompiler choice in Simon Goodwin's, MAME's growth from 1997, and the UltraHLE and Connectix cases of 1999.",Software becoming hardware,techniques,,,True,False,,916,2026-09-02,,
vault/techniques/enemy-design.mdx,vault,/vault/techniques/enemy-design/,Enemy Design,"Enemy design is the choice of what opposes the player and how it behaves. Nishikado, Iwatani, Jarvis, Miyamoto and Bungie's Jaime Griesemer describe their choices here, from invaders that shoot back to Grunts that panic.",Making meaningful opposition,techniques,,,True,False,,954,2026-09-02,,
vault/techniques/falling-block.mdx,vault,/vault/techniques/falling-block/,Falling Block,"A falling-block game drops pieces into a well and clears filled rows or matched groups. Tetris defined it, and the 1988-94 reviews here describe the rules, the Game Boy pack-in, and how Columns, Dr. Mario and Puyo Puyo varied them.",Puzzle game foundation,techniques,,,True,False,,888,2026-09-02,,
vault/techniques/fast-loader.mdx,vault,/vault/techniques/fast-loader/,Fast Loaders,"Fast loaders accelerated tape and disk loading on 8-bit computers, reducing frustrating wait times through optimised data transfer routines.",Beating the bottleneck,techniques,,,True,False,,861,2026-09-02,,
vault/techniques/fatalities.mdx,vault,/vault/techniques/fatalities/,Fatalities,"A Fatality is the finishing move Mortal Kombat lets the winner perform on a beaten opponent. The moves sold the game, were renamed and replaced on the Super NES in 1993, were named in the US Senate hearings that winter, and multiplied into Babalities, Friendships and Animalities in the sequels.",Finish them,techniques,,,True,False,,902,2026-09-02,,
vault/techniques/filmation-engine.mdx,vault,/vault/techniques/filmation-engine/,Filmation Engine,"Ultimate Play the Game's Filmation engine gave 8-bit isometric games solid, masked, flicker-free objects — and set the template that a hundred Spectrum arcade adventures followed.",Isometric illusion,techniques,,,True,False,,1012,2026-09-02,,
vault/techniques/filter-sweeps.mdx,vault,/vault/techniques/filter-sweeps/,Filter Sweeps,"Filter sweeps create dynamic timbral changes by gradually adjusting filter cutoff frequency, a signature effect of the C64's SID chip.",Moving through the frequency spectrum,techniques,,,True,False,,606,2026-09-02,,
vault/techniques/first-person-horror.mdx,vault,/vault/techniques/first-person-horror/,First-Person Horror,"First-person horror frightens a player who sees through the character's eyes. The 1997-2004 PC reviews here describe the method: sound before sight, scarce light, set-pieces at the moment of false safety, and suspense over gore.",Through terrified eyes,techniques,,,True,False,,859,2026-09-02,,
vault/techniques/fixed-point-math.mdx,vault,/vault/techniques/fixed-point-math/,Fixed-Point Maths,"Fixed-point arithmetic gives 8-bit systems sub-pixel precision for smooth movement, physics, and animation—all with fast integer operations.",Smooth movement without floating point,techniques,,,True,False,,656,2026-09-02,,
vault/techniques/fld.mdx,vault,/vault/techniques/fld/,FLD,"A C64 trick that inserts gaps between character lines, pushing the graphics below them down the screen. Unusually for a scene effect, it appeared in commercial games before it appeared in demos.",Flexible Line Distance,techniques,,,True,False,,293,2026-09-02,,
vault/techniques/fli.mdx,vault,/vault/techniques/fli/,FLI,"A C64 trick that re-triggers the VIC-II's colour fetch on every pixel line instead of every eighth, multiplying the colours available in a bitmap — at the cost of a permanent grey scar down the left of the screen.",Flexible Line Interpretation,techniques,,,True,False,,345,2026-09-02,,
vault/techniques/fm-synthesis.mdx,vault,/vault/techniques/fm-synthesis/,FM Synthesis,"FM synthesis makes complex timbres by letting one oscillator vary another's frequency. Chowning's method became Yamaha's chip family: the YM2151 in arcades, the YM3812 on the Ad Lib and Sound Blaster, the YM2413 in MSX-MUSIC, the YM2612 in the Mega Drive.",Frequency modulation music,techniques,,,True,False,,1198,2026-09-02,,
vault/techniques/fmv.mdx,vault,/vault/techniques/fmv/,Full Motion Video,"Full motion video played filmed actors from CD. Sega called Night Trap the first interactive movie in 1992, The 7th Guest shipped 36 minutes of it, Wing Commander III put Mark Hamill on four CDs, and by 1998 Computer Gaming World was writing its obituary.",Live action in games,techniques,,,True,False,,957,2026-09-02,,
vault/techniques/fog-of-war.mdx,vault,/vault/techniques/fog-of-war/,Fog of War,"Fog of war hides what the player has not scouted. Computer wargames argued about it from 1982, Empire painted the unexplored world black, and Warcraft II split the black shroud from the fog that returns when your units leave.",Strategic information hiding,techniques,,,True,False,,1208,2026-09-02,,
vault/techniques/force-feedback.mdx,vault,/vault/techniques/force-feedback/,Force Feedback,"Force feedback puts motors in a controller so the game can push back. Hard Drivin' had a motorised steering column in 1989, Immersion's Louis Rosenberg pitched the modelled version in 1996, and by 1998 Microsoft and Logitech were shipping wheels and sticks the games had yet to catch up with.",Feel the game,techniques,,,True,False,,838,2026-09-02,,
vault/techniques/fpp.mdx,vault,/vault/techniques/fpp/,FPP,"The most permissive of the C64 vertical tweaks: every single pixel line of graphics placed anywhere on screen, independently of every other — so graphics can be reversed, repeated or stretched at will.",Flexible Pixel Position,techniques,,,True,False,,225,2026-09-02,,
vault/techniques/frame-animation.mdx,vault,/vault/techniques/frame-animation/,Frame Animation,"Frame animation creates movement by displaying sequences of pre-drawn sprite images, with quality determined by frame count, timing, and artistic principles borrowed from traditional animation.",Sprite-based motion,techniques,,,True,False,,944,2026-09-02,,
vault/techniques/frameskipping-and-interpolation.mdx,vault,/vault/techniques/frameskipping-and-interpolation/,Frameskipping and Interpolation,"When a C64 game runs out of raster time, it can render less often than it thinks (frameskipping) or think less often than it renders, filling the gaps with linear interpolation. Cadaver set out both in his Rant 9 and shipped the second in Metal Warrior 4.",Running the logic slower than the screen,techniques,,,True,False,,687,2026-09-02,,
vault/techniques/freescape.mdx,vault,/vault/techniques/freescape/,Freescape,"Incentive's engine gave 8-bit micros a real three-dimensional world — filled polygons, free movement, looking up and down — four years before consumer 3D hardware existed. CRASH gave the first game built on it 97%.",Solid 3D on a machine with no maths,techniques,,,True,False,,761,2026-09-02,,
vault/techniques/game-design.mdx,vault,/vault/techniques/game-design/,Game Design,"Game design is deciding what a game asks of its player and what it gives back. The 1982-97 sources here are designers on their own method: Chris Crawford's advice to beginners and his revision of it, a 1984 designers' panel, Sid Meier on the player's role, and Miyamoto's miniature garden.",The craft of creating play,techniques,,,True,False,,1419,2026-09-02,,
vault/techniques/game-loop.mdx,vault,/vault/techniques/game-loop/,The Game Loop,"Every game runs on the same fundamental pattern: read input, update state, render graphics, repeat. Understanding the game loop is the first step to building anything interactive.",The heartbeat of every game,techniques,,,True,False,,625,2026-09-02,,
vault/techniques/ghost-ai.mdx,vault,/vault/techniques/ghost-ai/,Ghost AI,"Pac-Man's four ghosts each hunt by a different rule so the pack comes from all directions. Toru Iwatani's own account of why, the chase-and-disperse waves, the power-pellet reversal, and the pattern play the rules made possible.",Pac-Man's four personalities,techniques,,,True,False,,725,2026-09-02,,
vault/techniques/hard-restart.mdx,vault,/vault/techniques/hard-restart/,Hard restart,"Every C64 music driver silences and resets a SID voice two frames before each note, because the chip's envelope generator can otherwise stall for 1.7 frames. The workaround is older than the explanation.",Working around the SID's ADSR bug,techniques,,,True,False,,808,2026-09-02,,
vault/techniques/hardware-scroll.mdx,vault,/vault/techniques/hardware-scroll/,Hardware Scrolling,"Hardware scroll registers let the display shift smoothly pixel-by-pixel without copying memory—essential for fast, smooth side-scrolling games.",Smooth movement without moving data,techniques,,,True,False,,531,2026-09-02,,
vault/techniques/havok.mdx,vault,/vault/techniques/havok/,Havok,"Havok was the Dublin physics middleware that released beta code in 1999, merged with Ipion in 2001, aimed version 2.0 at ragdoll characters in 2003, and by 2005 was, in Edge's words, the standard by which the others were judged, with Half-Life 2 and Halo 2 to show for it.",Physics middleware,techniques,,,True,False,,670,2026-09-02,,
vault/techniques/hitboxes.mdx,vault,/vault/techniques/hitboxes/,Hitboxes,"Hitboxes define the invisible collision boundaries around game objects, determining when attacks connect, pickups are collected, and characters collide with the world.",Collision boundaries,techniques,,,True,False,,735,2026-09-02,,
vault/techniques/interrupt-driven-music.mdx,vault,/vault/techniques/interrupt-driven-music/,Interrupt-Driven Music,"Interrupt-driven music used timer interrupts to update sound chips at regular intervals, allowing music playback while the CPU handled game logic.",Sound without blocking,techniques,,,True,False,,541,2026-09-02,,
vault/techniques/isometric-projection.mdx,vault,/vault/techniques/isometric-projection/,Isometric Projection,"Isometric projection created the illusion of three-dimensional space on 2D screens, enabling exploration games impossible with flat side-views.",3D from 2D,techniques,,,True,False,,1128,2026-09-03,,
vault/techniques/kernal-io.mdx,vault,/vault/techniques/kernal-io/,KERNAL I/O Routines,"The C64’s KERNAL ROM exposes a patchable API for keyboard, screen, tape, disk, and serial I/O—perfect for BASIC and assembly alike.",The Commodore 64’s built-in service desk,techniques,,,True,False,,534,2026-09-02,,
vault/techniques/lenslock.mdx,vault,/vault/techniques/lenslock/,Lenslok,The physical copy protection device that required players to decode on-screen codes through a plastic prism - launched on Elite in late 1985 and disliked from the first month.,The hated prism,techniques,,,True,False,,1476,2026-09-02,,
vault/techniques/linecrunch.mdx,vault,/vault/techniques/linecrunch/,Linecrunch,"A C64 trick that crushes character lines down to a single pixel row, pulling the screen upward. Unlike FLD it can move bitmap graphics — and it first appeared not in a demo but in a cracktro.",Squeezing eight pixel rows into one,techniques,,,True,False,,340,2026-09-02,,
vault/techniques/link-cable.mdx,vault,/vault/techniques/link-cable/,Link Cable,"The Game Boy's link cable came in the 1989 box as the Video Link Cable, joined two machines for two-player Tetris, grew a Four Player Adapter in 1991, and became the point of Pokémon's two editions in 1998.",Wired multiplayer,techniques,,,True,False,,836,2026-09-02,,
vault/techniques/lookup-tables.mdx,vault,/vault/techniques/lookup-tables/,Lookup Tables,"Lookup tables pre-calculated expensive operations like trigonometry and multiplication, storing results for instant retrieval on processors too slow for real-time maths.",Trading memory for speed,techniques,,,True,False,,782,2026-09-02,,
vault/techniques/manual-protection.mdx,vault,/vault/techniques/manual-protection/,Manual Protection,"Manual protection required players to consult physical documentation to play games, deterring piracy through information unavailable on copied disks.",Look it up to play,techniques,,,True,False,,881,2026-09-02,,
vault/techniques/memory-management.mdx,vault,/vault/techniques/memory-management/,Memory Management,"Memory management techniques enabled complex games on hardware with kilobytes of RAM, from bank switching to compression to careful data structure design.",Making the most of limited RAM,techniques,,,True,False,,830,2026-09-02,,
vault/techniques/memory-mapping.mdx,vault,/vault/techniques/memory-mapping/,Memory Mapping,"Memory-mapped I/O places hardware registers at specific addresses, allowing software to control graphics, sound, and input by reading and writing memory locations.",Addresses for everything,techniques,,,True,False,,470,2026-09-02,,
vault/techniques/mod-format.mdx,vault,/vault/techniques/mod-format/,MOD Format,"The MOD format combined samples with pattern-based sequencing in a single self-contained file, becoming the standard for game and demo music on the Amiga and across the chiptune scene.",The tracker music revolution,techniques,,,True,False,,1258,2026-09-02,,
vault/techniques/mode-7.mdx,vault,/vault/techniques/mode-7/,Mode 7,"Background mode 7 of the Super NES PPU rotates, enlarges and reduces a single 1024×1024-dot layer through a 2×2 matrix in registers $211B–$211E; changed every scanline by HDMA it becomes the perspective floor of F-Zero and Pilotwings.",SNES rotation and scaling,techniques,,,True,False,,1129,2026-09-02,,
vault/techniques/model-2.mdx,vault,/vault/techniques/model-2/,Model 2,"Model 2 was Sega's Model 1 polygon engine with texture-mapping hardware from General Electric's flight-simulator division, co-developed from August 1992. It debuted with Daytona USA in 1994 at 300,000 textured polygons a second and was succeeded by the unrelated Model 3.",Arcade 3D revolution,techniques,,,True,False,,732,2026-09-02,,
vault/techniques/motion-capture.mdx,vault,/vault/techniques/motion-capture/,Motion Capture,"Motion capture records a performer's movement as data for a 3D character; Sega AM2 used a magnetic system on Virtua Fighter by 1994, Acclaim, Gremlin and Psygnosis built optical studios in 1995, and by 1998 it was standard practice and already being argued against.",Recording reality,techniques,,,True,False,,921,2026-09-02,,
vault/techniques/multidirectional-scrolling.mdx,vault,/vault/techniques/multidirectional-scrolling/,Multidirectional Scrolling,"The C64 shifts 1,000 bytes of screen memory by hand every time the hardware scroll register wraps, so multidirectional scrolling is a scheduling problem: spread the shift over frames, hide it behind a second screen, and decide whether the scroll is locked to eight directions or free.","Eight ways, or any way",techniques,,,True,False,,1018,2026-09-02,,
vault/techniques/object-pooling.mdx,vault,/vault/techniques/object-pooling/,Object Pooling,"Object pooling pre-allocates and reuses game objects instead of creating and destroying them, avoiding memory fragmentation and allocation overhead.","Reuse, don't reallocate",techniques,,,True,False,,540,2026-08-27,,
vault/techniques/open-borders.mdx,vault,/vault/techniques/open-borders/,Opening the borders,"Tricking the C64's VIC-II into never starting its border, so sprites and graphics can occupy the frame around the screen. The first C64 trick to become a competitive sport, and the one whose priority is most disputed.",Drawing outside the frame the VIC-II reserves,techniques,,,True,False,,325,2026-09-02,,
vault/techniques/open-world-design.mdx,vault,/vault/techniques/open-world-design/,Open World Design,"A game space crossed at will, its tasks taken in any order while the world carries on. Described for Elite in 1984, weighed against Elite for Mercenary in 1986, and sold as a city that ""breathes"" for Grand Theft Auto in 1997; the phrase itself appears in 2000.",Freedom to explore,techniques,,,True,False,,1039,2026-09-02,,
vault/techniques/palette-cycling.mdx,vault,/vault/techniques/palette-cycling/,Palette Cycling,"Palette cycling created animation effects by rotating colour values rather than redrawing graphics, enabling flowing water, glowing effects, and pulsing lights without CPU overhead.",Animation without redraw,techniques,,,True,False,,481,2026-09-02,,
vault/techniques/parallax-scrolling.mdx,vault,/vault/techniques/parallax-scrolling/,Parallax Scrolling,"Parallax scrolling moved background layers at different speeds to create an illusion of depth, transforming flat 2D games into seemingly three-dimensional spaces.",Depth through motion,techniques,,,True,False,,562,2026-09-02,,
vault/techniques/password-systems.mdx,vault,/vault/techniques/password-systems/,Password Systems,"A password packs the game's state — level, weapons, tanks — into characters or a dot grid the player writes down and types back in, so a cartridge can save without a battery. Metroid's 24 characters, Mega Man II's 5×5 grid, and the JUSTIN BAILEY code that fell out of one.",Save without battery,techniques,,,True,False,,1013,2026-09-02,,
vault/techniques/permadeath.mdx,vault,/vault/techniques/permadeath/,Permadeath,"The rule that a dead character's save is deleted. The 1986-87 reviews of Epyx's Rogue explained the rule and printed the disk-copy workaround; Antic's type-in A-Rogue kept it; Edge named it ""permadeath"" in 2013.",Death means death,techniques,,,True,False,,695,2026-09-02,,
vault/techniques/petscii-chart.mdx,vault,/vault/techniques/petscii-chart/,PETSCII Character Chart,"PETSCII codes, screen codes, and control characters—the complete reference for displaying text and graphics on the Commodore 64.",Every character code the C64 knows about,techniques,,,True,False,,881,2026-09-03,,
vault/techniques/physics-engines.mdx,vault,/vault/techniques/physics-engines/,Physics Engines,"Physics engines became a separable component of games between Trespasser's muscle-driven dinosaurs in 1997 and the physics-card pitch of 2005, with MathEngine and Havok licensing the first realtime engines at the end of the 1990s and racing games as the first customers.",Simulating the real world,techniques,,,True,False,,883,2026-09-02,,
vault/techniques/pixel-art.mdx,vault,/vault/techniques/pixel-art/,Pixel Art,"Drawing by hand in the dots of a low-resolution, fixed-palette display. Antic used the phrase in 1984 for Lucasfilm's Gary Winnick; Amiga Action put ""pixel artists"" in quotes in 1989; Bullfrog, Domark and Psygnosis artists explained the 16-colour craft in 1992; by 1994 it was a job title.",Painting with squares,techniques,,,True,False,,978,2026-09-02,,
vault/techniques/point-and-click.mdx,vault,/vault/techniques/point-and-click/,Point and Click,"Point-and-click adventures replaced the typed parser with a cursor: ICOM's Deja Vu on the Mac in 1985, Lucasfilm's on-screen verb menu from Maniac Mansion, and Sierra's icon bar from King's Quest V.",Mouse-driven adventure,techniques,,,True,False,,1218,2026-09-02,,
vault/techniques/portable-game-design.mdx,vault,/vault/techniques/portable-game-design/,Portable Game Design,"Handheld design worked inside a fixed budget of screen, battery and pocket. Nintendo chose LCD over fancier parts for cost and battery life (Retro Gamer, 2008, on Yokoi); the 1989-90 press weighed the Game Boy's 20 hours and jacket-pocket size against the Lynx's colour screen and three hours.",Constraints breed creativity,techniques,,,True,False,,971,2026-09-02,,
vault/techniques/position-independent-code.mdx,vault,/vault/techniques/position-independent-code/,Position-Independent Code,"Code that runs correctly wherever it is loaded, because every reference is relative to the program counter. The 6809's architects made it their highest-priority design goal (BYTE, 1979), Motorola's manual made it a rule, OS-9 made it a requirement; 6502 programmers managed it by effort.",Code that runs anywhere,techniques,,,True,False,,890,2026-09-02,,
vault/techniques/pre-rendered-backgrounds.mdx,vault,/vault/techniques/pre-rendered-backgrounds/,Pre-Rendered Backgrounds,"A pre-rendered background is a picture of a place with polygon characters drawn over it from a fixed camera. Reviewers traced the formula from Alone in the Dark through Myst to Resident Evil, and Final Fantasy VII made it the look of the PlayStation's biggest game.",Static beauty,techniques,,,True,False,,967,2026-09-02,,
vault/techniques/print-vs-poke.mdx,vault,/vault/techniques/print-vs-poke/,PRINT vs POKE,Performance comparison of PRINT and POKE for screen output—and why understanding the difference makes you a better C64 programmer.,Why games don't use PRINT statements,techniques,,,True,False,,1293,2026-09-03,,
vault/techniques/procedural-generation.mdx,vault,/vault/techniques/procedural-generation/,Procedural Generation,"Procedural generation created game content through algorithms rather than manual design, enabling vast worlds, endless replayability, and experiences that fit in kilobytes.",Algorithmic content creation,techniques,,,True,False,,985,2026-09-02,,
vault/techniques/pseudo-3d-road.mdx,vault,/vault/techniques/pseudo-3d-road/,Pseudo-3D Road,"A perspective road drawn as horizontal strips bent for corners and shifted for hills, with sprites scaled by distance. Sega's Turbo had it in 1982, Out Run perfected it in 1986, and conversion programmers wrote the road routine first.",OutRun's famous perspective,techniques,,,True,False,,1091,2026-09-02,,
vault/techniques/pulse-width-modulation.mdx,vault,/vault/techniques/pulse-width-modulation/,Pulse Width Modulation,"Pulse width modulation varied the duty cycle of square waves, transforming simple bleeps into rich, evolving tones that defined the sound of chip music.",Shaping square waves,techniques,,,True,False,,596,2026-09-02,,
vault/techniques/puzzle-game-design.mdx,vault,/vault/techniques/puzzle-game-design/,Puzzle Game Design,"How puzzle games are made: few elements, abstract presentation, felt progress. Stated by Computer Gaming World in 1988 (""simple in concept and play, but also addictively challenging""), by Edge in 2001 (""Accessibility alone determines whether a puzzle game lives or dies""), and at length by Alexey Pajitnov in 2007.","Elegant rules, emergent depth",techniques,,,True,False,,946,2026-09-02,,
vault/techniques/ragdoll-physics.mdx,vault,/vault/techniques/ragdoll-physics/,Ragdoll Physics,"Ragdoll physics hands a jointed character to the physics engine so it falls as the forces dictate; described by Chris Hecker in Edge in 1998, shipped in Unreal Tournament 2003 via MathEngine's Karma, and dismissed by Gabe Newell as flopping-around corpses once Half-Life 2 had made physics a tool instead.",Dynamic death,techniques,,,True,False,,865,2026-09-02,,
vault/techniques/random-numbers.mdx,vault,/vault/techniques/random-numbers/,Random Numbers,"RND() internals, techniques, and patterns for game development",RND() internals and techniques,techniques,,,True,False,,1526,2026-09-02,yes,
vault/techniques/raster-effects.mdx,vault,/vault/techniques/raster-effects/,Raster Effects,"Raster effects change graphics parameters during screen drawing, creating colour bars, split screens, and effects beyond normal hardware limits.",Per-scanline graphics tricks,techniques,,,True,False,,891,2026-09-02,,
vault/techniques/raster-interrupts.mdx,vault,/vault/techniques/raster-interrupts/,Raster Interrupts,"Raster interrupts trigger code at exact screen positions, enabling split-screen effects, colour bars, and multiplexed sprites that defined 8-bit graphics.",Precision timing with the video beam,techniques,,,True,False,,281,2026-09-02,,
vault/techniques/raster-tricks.mdx,vault,/vault/techniques/raster-tricks/,Raster Tricks,"Raster tricks push hardware beyond specifications by precisely timed manipulation during screen display, achieving impossible-seeming effects.",Exploiting the electron beam,techniques,,,True,False,,689,2026-09-02,,
vault/techniques/renderware.mdx,vault,/vault/techniques/renderware/,RenderWare,"RenderWare began in 1994 as Criterion Software's software-only 3D library for 386 and 486 PCs, was rewritten from scratch as RenderWare3 for the PlayStation 2 generation, powered Grand Theft Auto III after DMA Design lost most of its staff, and went to Electronic Arts with Criterion in 2004.",Cross-platform 3D middleware,techniques,,,True,False,,707,2026-09-02,,
vault/techniques/rhythm-matching.mdx,vault,/vault/techniques/rhythm-matching/,Rhythm Matching,"Judging button presses against a music track. PaRappa the Rapper (1996) switched between four CD audio tracks by score; the Japanese press named the genre ""rhythm action"" in 1997; Konami's Bemani division built the scrolling chart and the peripherals; Harmonix's founder credits PaRappa for Guitar Hero.",Play to the beat,techniques,,,True,False,,1119,2026-09-02,,
vault/techniques/ring-buffer.mdx,vault,/vault/techniques/ring-buffer/,Ring Buffer,"A fixed block of memory used as a queue, with read and write indexes that wrap. BYTE explained it to hobbyists in 1977; Tim Follin's Agent X II engine uses a 16-entry one, wrapped with AND 15, for its echo; Amiga Exec's interrupt handlers fed device tasks through them.","Circular data, fixed memory",techniques,,,True,False,,674,2026-09-02,,
vault/techniques/rotoscoping.mdx,vault,/vault/techniques/rotoscoping/,Rotoscoping,"Rotoscoping traced real human movement frame by frame, creating fluid animation in games like Prince of Persia and Another World that felt remarkably lifelike.",Animation from life,techniques,,,True,False,,978,2026-09-02,,
vault/techniques/rumble-pak.mdx,vault,/vault/techniques/rumble-pak/,Rumble Pak,"Nintendo's Rumble Pak plugged into the N64 controller and shook it on cue. Announced as the Jolt Pak and shipped with Star Fox 64 in spring 1997, it was retrofitted to Mario 64 and Wave Race in Japan, sold for £15 in Britain, and answered by Sony's DualShock in 1998.",Feel the game,techniques,,,True,False,,691,2026-09-02,,
vault/techniques/run-length-encoding.mdx,vault,/vault/techniques/run-length-encoding/,Run-Length Encoding,"Run-length encoding compressed data by storing repeated values as count-value pairs, dramatically reducing storage for graphics with large uniform areas.",Simple compression,techniques,,,True,False,,409,2026-09-02,,
vault/techniques/sci-engine.mdx,vault,/vault/techniques/sci-engine/,SCI Engine,"Sierra's Creative Interpreter replaced AGI from King's Quest IV (1988): an object-oriented scripting language on a virtual machine, 320×200 graphics, MT-32 and AdLib music, and from 1990 an icon interface in place of the parser.",Sierra's Creative Interpreter,techniques,,,True,False,,923,2026-09-02,,
vault/techniques/screen-memory.mdx,vault,/vault/techniques/screen-memory/,Screen Memory,"Screen RAM, colour RAM, and the VIC-II—understanding how 1000 bytes create 40×25 characters of colourful text.",How the C64 displays text and graphics,techniques,,,True,False,,985,2026-09-02,,
vault/techniques/scrolling.mdx,vault,/vault/techniques/scrolling/,Scrolling,"Scrolling techniques expanded game worlds beyond single screens, from smooth hardware-assisted movement to creative software solutions that defined platformers and shooters.",Moving through game worlds,techniques,,,True,False,,713,2026-09-02,,
vault/techniques/scumm.mdx,vault,/vault/techniques/scumm/,SCUMM,"SCUMM powered LucasArts adventure games from Maniac Mansion through The Curse of Monkey Island, providing tools that let designers focus on puzzles and dialogue rather than low-level code.",Script Creation Utility for Maniac Mansion,techniques,,,True,False,,917,2026-09-02,,
vault/techniques/self-modifying-code.mdx,vault,/vault/techniques/self-modifying-code/,Self-Modifying Code,"Self-modifying code changed its own instructions at runtime, enabling impossible optimisations on 8-bit systems by treating code as data.",Code that rewrites itself,techniques,,,True,False,,889,2026-09-02,,
vault/techniques/sequence-breaking.mdx,vault,/vault/techniques/sequence-breaking/,Sequence Breaking,"A speedrunner's term for taking a route the game's makers did not intend: the ice beam before the bombs in Metroid. Edge defined it in 2007 as ""the use of a route other than that intended by the game creators""; Retro Gamer used it unexplained the same year. No earlier use is held.",Playing out of order,techniques,,,True,False,,797,2026-09-02,,
vault/techniques/size-coding.mdx,vault,/vault/techniques/size-coding/,Size Coding,"Size coding emerged from demo scene competitions with strict byte limits, pushing programmers to achieve impossible effects in 64KB, 4KB, or even 256 bytes.",The art of compression,techniques,,,True,False,,1098,2026-09-02,,
vault/techniques/software-scroll.mdx,vault,/vault/techniques/software-scroll/,Software Scrolling,"The ZX Spectrum has no scroll hardware, so scrolling means moving screen bytes: character steps, one-pixel rotates, or the stack-pointer ""push-scroll"" Software Creations used for Ghosts 'n' Goblins. The choice shaped how Spectrum games moved.",When hardware won't help,techniques,,,True,False,,1116,2026-09-02,,
vault/techniques/sound-drivers.mdx,vault,/vault/techniques/sound-drivers/,Sound Drivers,"Sound drivers were the software engines that controlled audio hardware, translating composer's music data into the bleeps, samples, and synthesised sounds that defined each platform's acoustic character.",Audio engine software,techniques,,,True,False,,1046,2026-09-02,,
vault/techniques/speedcode.mdx,vault,/vault/techniques/speedcode/,Speedcode,"Replacing a loop with thousands of straight-line instructions to strip out the cost of looping. On the C64 it was the technique that broke raster-split and DYCP records — and it is usually generated, not written.","Loop unrolling, taken to its conclusion",techniques,,,True,False,,316,2026-09-02,,
